Freq.	V(n003)
1.40281370456157e+004	(-4.23784507965244e+001dB,-1.65156737428751e+002°)
1.40604752412952e+004	(-4.24174426841617e+001dB,-1.65189681906956e+002°)
1.40928879842148e+004	(-4.24564389816783e+001dB,-1.65222556584502e+002°)
1.41253754462236e+004	(-4.24954396707476e+001dB,-1.65255361579143e+002°)
1.41579377995669e+004	(-4.25344447331110e+001dB,-1.65288097008611e+002°)
1.41905752168870e+004	(-4.25734541505770e+001dB,-1.65320762990625e+002°)
1.42232878712242e+004	(-4.26124679050220e+001dB,-1.65353359642878e+002°)
1.42560759360179e+004	(-4.26514859783893e+001dB,-1.65385887083043e+002°)
1.42889395851070e+004	(-4.26905083526893e+001dB,-1.65418345428769e+002°)
1.43218789927314e+004	(-4.27295350099993e+001dB,-1.65450734797680e+002°)
1.43548943335326e+004	(-4.27685659324634e+001dB,-1.65483055307374e+002°)
1.43879857825544e+004	(-4.28076011022920e+001dB,-1.65515307075422e+002°)
1.44211535152447e+004	(-4.28466405017619e+001dB,-1.65547490219364e+002°)
1.44543977074552e+004	(-4.28856841132162e+001dB,-1.65579604856713e+002°)
1.44877185354436e+004	(-4.29247319190638e+001dB,-1.65611651104948e+002°)
1.45211161758734e+004	(-4.29637839017795e+001dB,-1.65643629081516e+002°)
1.45545908058156e+004	(-4.30028400439035e+001dB,-1.65675538903828e+002°)
1.45881426027494e+004	(-4.30419003280418e+001dB,-1.65707380689264e+002°)
1.46217717445631e+004	(-4.30809647368655e+001dB,-1.65739154555163e+002°)
1.46554784095550e+004	(-4.31200332531105e+001dB,-1.65770860618829e+002°)
1.46892627764346e+004	(-4.31591058595781e+001dB,-1.65802498997523e+002°)
1.47231250243231e+004	(-4.31981825391339e+001dB,-1.65834069808471e+002°)
1.47570653327548e+004	(-4.32372632747084e+001dB,-1.65865573168852e+002°)
1.47910838816779e+004	(-4.32763480492960e+001dB,-1.65897009195806e+002°)
1.48251808514554e+004	(-4.33154368459557e+001dB,-1.65928378006426e+002°)
1.48593564228659e+004	(-4.33545296478104e+001dB,-1.65959679717763e+002°)
1.48936107771050e+004	(-4.33936264380467e+001dB,-1.65990914446817e+002°)
1.49279440957858e+004	(-4.34327271999149e+001dB,-1.66022082310545e+002°)
1.49623565609401e+004	(-4.34718319167287e+001dB,-1.66053183425851e+002°)
1.49968483550195e+004	(-4.35109405718653e+001dB,-1.66084217909592e+002°)
1.50314196608960e+004	(-4.35500531487647e+001dB,-1.66115185878573e+002°)
1.50660706618632e+004	(-4.35891696309302e+001dB,-1.66146087449544e+002°)
1.51008015416372e+004	(-4.36282900019273e+001dB,-1.66176922739206e+002°)
1.51356124843578e+004	(-4.36674142453846e+001dB,-1.66207691864202e+002°)
1.51705036745891e+004	(-4.37065423449928e+001dB,-1.66238394941120e+002°)
1.52054752973207e+004	(-4.37456742845048e+001dB,-1.66269032086491e+002°)
1.52405275379686e+004	(-4.37848100477356e+001dB,-1.66299603416789e+002°)
1.52756605823764e+004	(-4.38239496185620e+001dB,-1.66330109048428e+002°)
1.53108746168160e+004	(-4.38630929809224e+001dB,-1.66360549097761e+002°)
1.53461698279886e+004	(-4.39022401188169e+001dB,-1.66390923681081e+002°)
1.53815464030260e+004	(-4.39413910163066e+001dB,-1.66421232914618e+002°)
1.54170045294913e+004	(-4.39805456575139e+001dB,-1.66451476914539e+002°)
1.54525443953798e+004	(-4.40197040266221e+001dB,-1.66481655796946e+002°)
1.54881661891205e+004	(-4.40588661078753e+001dB,-1.66511769677876e+002°)
1.55238700995765e+004	(-4.40980318855780e+001dB,-1.66541818673299e+002°)
1.55596563160464e+004	(-4.41372013440954e+001dB,-1.66571802899116e+002°)
1.55955250282651e+004	(-4.41763744678526e+001dB,-1.66601722471162e+002°)
1.56314764264051e+004	(-4.42155512413350e+001dB,-1.66631577505200e+002°)
1.56675107010771e+004	(-4.42547316490876e+001dB,-1.66661368116924e+002°)
1.57036280433311e+004	(-4.42939156757153e+001dB,-1.66691094421955e+002°)
1.57398286446578e+004	(-4.43331033058825e+001dB,-1.66720756535843e+002°)
1.57761126969890e+004	(-4.43722945243127e+001dB,-1.66750354574061e+002°)
1.58124803926994e+004	(-4.44114893157887e+001dB,-1.66779888652012e+002°)
1.58489319246067e+004	(-4.44506876651522e+001dB,-1.66809358885019e+002°)
1.58854674859733e+004	(-4.44898895573039e+001dB,-1.66838765388331e+002°)
1.59220872705072e+004	(-4.45290949772027e+001dB,-1.66868108277119e+002°)
1.59587914723628e+004	(-4.45683039098662e+001dB,-1.66897387666474e+002°)
1.59955802861422e+004	(-4.46075163403702e+001dB,-1.66926603671411e+002°)
1.60324539068959e+004	(-4.46467322538486e+001dB,-1.66955756406860e+002°)
1.60694125301242e+004	(-4.46859516354930e+001dB,-1.66984845987673e+002°)
1.61064563517782e+004	(-4.47251744705529e+001dB,-1.67013872528619e+002°)
1.61435855682603e+004	(-4.47644007443352e+001dB,-1.67042836144384e+002°)
1.61808003764261e+004	(-4.48036304422044e+001dB,-1.67071736949569e+002°)
1.62181009735847e+004	(-4.48428635495817e+001dB,-1.67100575058692e+002°)
1.62554875575003e+004	(-4.48821000519458e+001dB,-1.67129350586183e+002°)
1.62929603263926e+004	(-4.49213399348319e+001dB,-1.67158063646387e+002°)
1.63305194789387e+004	(-4.49605831838319e+001dB,-1.67186714353561e+002°)
1.63681652142735e+004	(-4.49998297845942e+001dB,-1.67215302821874e+002°)
1.64058977319908e+004	(-4.50390797228236e+001dB,-1.67243829165404e+002°)
1.64437172321447e+004	(-4.50783329842806e+001dB,-1.67272293498140e+002°)
1.64816239152504e+004	(-4.51175895547821e+001dB,-1.67300695933981e+002°)
1.65196179822855e+004	(-4.51568494202004e+001dB,-1.67329036586734e+002°)
1.65576996346906e+004	(-4.51961125664637e+001dB,-1.67357315570111e+002°)
1.65958690743709e+004	(-4.52353789795552e+001dB,-1.67385532997734e+002°)
1.66341265036970e+004	(-4.52746486455137e+001dB,-1.67413688983129e+002°)
1.66724721255059e+004	(-4.53139215504329e+001dB,-1.67441783639727e+002°)
1.67109061431024e+004	(-4.53531976804611e+001dB,-1.67469817080862e+002°)
1.67494287602596e+004	(-4.53924770218018e+001dB,-1.67497789419774e+002°)
1.67880401812209e+004	(-4.54317595607126e+001dB,-1.67525700769605e+002°)
1.68267406106999e+004	(-4.54710452835057e+001dB,-1.67553551243396e+002°)
1.68655302538826e+004	(-4.55103341765472e+001dB,-1.67581340954093e+002°)
1.69044093164279e+004	(-4.55496262262575e+001dB,-1.67609070014540e+002°)
1.69433780044685e+004	(-4.55889214191106e+001dB,-1.67636738537481e+002°)
1.69824365246126e+004	(-4.56282197416341e+001dB,-1.67664346635559e+002°)
1.70215850839447e+004	(-4.56675211804093e+001dB,-1.67691894421314e+002°)
1.70608238900264e+004	(-4.57068257220705e+001dB,-1.67719382007185e+002°)
1.71001531508980e+004	(-4.57461333533054e+001dB,-1.67746809505506e+002°)
1.71395730750794e+004	(-4.57854440608545e+001dB,-1.67774177028509e+002°)
1.71790838715710e+004	(-4.58247578315110e+001dB,-1.67801484688319e+002°)
1.72186857498552e+004	(-4.58640746521208e+001dB,-1.67828732596956e+002°)
1.72583789198971e+004	(-4.59033945095823e+001dB,-1.67855920866335e+002°)
1.72981635921461e+004	(-4.59427173908459e+001dB,-1.67883049608262e+002°)
1.73380399775365e+004	(-4.59820432829143e+001dB,-1.67910118934437e+002°)
1.73780082874888e+004	(-4.60213721728420e+001dB,-1.67937128956451e+002°)
1.74180687339112e+004	(-4.60607040477352e+001dB,-1.67964079785787e+002°)
1.74582215292001e+004	(-4.61000388947518e+001dB,-1.67990971533816e+002°)
1.74984668862416e+004	(-4.61393767011011e+001dB,-1.68017804311801e+002°)
1.75388050184126e+004	(-4.61787174540433e+001dB,-1.68044578230893e+002°)
1.75792361395819e+004	(-4.62180611408900e+001dB,-1.68071293402132e+002°)
1.76197604641113e+004	(-4.62574077490036e+001dB,-1.68097949936446e+002°)
1.76603782068566e+004	(-4.62967572657970e+001dB,-1.68124547944648e+002°)
1.77010895831692e+004	(-4.63361096787339e+001dB,-1.68151087537439e+002°)
1.77418948088966e+004	(-4.63754649753282e+001dB,-1.68177568825407e+002°)
1.77827941003842e+004	(-4.64148231431440e+001dB,-1.68203991919024e+002°)
1.78237876744758e+004	(-4.64541841697956e+001dB,-1.68230356928646e+002°)
1.78648757485154e+004	(-4.64935480429469e+001dB,-1.68256663964514e+002°)
1.79060585403479e+004	(-4.65329147503116e+001dB,-1.68282913136751e+002°)
1.79473362683202e+004	(-4.65722842796530e+001dB,-1.68309104555366e+002°)
1.79887091512828e+004	(-4.66116566187837e+001dB,-1.68335238330247e+002°)
1.80301774085906e+004	(-4.66510317555654e+001dB,-1.68361314571165e+002°)
1.80717412601041e+004	(-4.66904096779088e+001dB,-1.68387333387772e+002°)
1.81134009261909e+004	(-4.67297903737736e+001dB,-1.68413294889600e+002°)
1.81551566277262e+004	(-4.67691738311681e+001dB,-1.68439199186063e+002°)
1.81970085860947e+004	(-4.68085600381491e+001dB,-1.68465046386451e+002°)
1.82389570231912e+004	(-4.68479489828217e+001dB,-1.68490836599935e+002°)
1.82810021614222e+004	(-4.68873406533392e+001dB,-1.68516569935565e+002°)
1.83231442237069e+004	(-4.69267350379031e+001dB,-1.68542246502267e+002°)
1.83653834334782e+004	(-4.69661321247624e+001dB,-1.68567866408846e+002°)
1.84077200146843e+004	(-4.70055319022142e+001dB,-1.68593429763981e+002°)
1.84501541917895e+004	(-4.70449343586026e+001dB,-1.68618936676229e+002°)
1.84926861897755e+004	(-4.70843394823195e+001dB,-1.68644387254025e+002°)
1.85353162341428e+004	(-4.71237472618039e+001dB,-1.68669781605674e+002°)
1.85780445509117e+004	(-4.71631576855415e+001dB,-1.68695119839359e+002°)
1.86208713666234e+004	(-4.72025707420654e+001dB,-1.68720402063137e+002°)
1.86637969083414e+004	(-4.72419864199549e+001dB,-1.68745628384938e+002°)
1.87068214036527e+004	(-4.72814047078361e+001dB,-1.68770798912564e+002°)
1.87499450806688e+004	(-4.73208255943813e+001dB,-1.68795913753694e+002°)
1.87931681680273e+004	(-4.73602490683093e+001dB,-1.68820973015873e+002°)
1.88364908948926e+004	(-4.73996751183846e+001dB,-1.68845976806522e+002°)
1.88799134909575e+004	(-4.74391037334179e+001dB,-1.68870925232933e+002°)
1.89234361864443e+004	(-4.74785349022653e+001dB,-1.68895818402267e+002°)
1.89670592121060e+004	(-4.75179686138286e+001dB,-1.68920656421556e+002°)
1.90107827992276e+004	(-4.75574048570552e+001dB,-1.68945439397703e+002°)
1.90546071796270e+004	(-4.75968436209374e+001dB,-1.68970167437479e+002°)
1.90985325856569e+004	(-4.76362848945128e+001dB,-1.68994840647525e+002°)
1.91425592502054e+004	(-4.76757286668638e+001dB,-1.69019459134350e+002°)
1.91866874066974e+004	(-4.77151749271177e+001dB,-1.69044023004331e+002°)
1.92309172890961e+004	(-4.77546236644463e+001dB,-1.69068532363714e+002°)
1.92752491319038e+004	(-4.77940748680657e+001dB,-1.69092987318610e+002°)
1.93196831701637e+004	(-4.78335285272367e+001dB,-1.69117387974999e+002°)
1.93642196394605e+004	(-4.78729846312637e+001dB,-1.69141734438726e+002°)
1.94088587759222e+004	(-4.79124431694955e+001dB,-1.69166026815503e+002°)
1.94536008162211e+004	(-4.79519041313245e+001dB,-1.69190265210907e+002°)
1.94984459975749e+004	(-4.79913675061867e+001dB,-1.69214449730380e+002°)
1.95433945577484e+004	(-4.80308332835618e+001dB,-1.69238580479231e+002°)
1.95884467350543e+004	(-4.80703014529727e+001dB,-1.69262657562631e+002°)
1.96336027683548e+004	(-4.81097720039855e+001dB,-1.69286681085615e+002°)
1.96788628970628e+004	(-4.81492449262093e+001dB,-1.69310651153084e+002°)
1.97242273611429e+004	(-4.81887202092961e+001dB,-1.69334567869801e+002°)
1.97696964011129e+004	(-4.82281978429407e+001dB,-1.69358431340391e+002°)
1.98152702580453e+004	(-4.82676778168803e+001dB,-1.69382241669344e+002°)
1.98609491735680e+004	(-4.83071601208946e+001dB,-1.69405998961009e+002°)
1.99067333898662e+004	(-4.83466447448056e+001dB,-1.69429703319600e+002°)
1.99526231496831e+004	(-4.83861316784773e+001dB,-1.69453354849191e+002°)
1.99986186963217e+004	(-4.84256209118157e+001dB,-1.69476953653717e+002°)
2.00447202736459e+004	(-4.84651124347687e+001dB,-1.69500499836975e+002°)
2.00909281260815e+004	(-4.85046062373256e+001dB,-1.69523993502621e+002°)
2.01372424986181e+004	(-4.85441023095173e+001dB,-1.69547434754174e+002°)
2.01836636368098e+004	(-4.85836006414162e+001dB,-1.69570823695009e+002°)
2.02301917867769e+004	(-4.86231012231357e+001dB,-1.69594160428363e+002°)
2.02768271952070e+004	(-4.86626040448302e+001dB,-1.69617445057332e+002°)
2.03235701093564e+004	(-4.87021090966952e+001dB,-1.69640677684870e+002°)
2.03704207770513e+004	(-4.87416163689667e+001dB,-1.69663858413791e+002°)
2.04173794466894e+004	(-4.87811258519215e+001dB,-1.69686987346766e+002°)
2.04644463672409e+004	(-4.88206375358767e+001dB,-1.69710064586325e+002°)
2.05116217882498e+004	(-4.88601514111896e+001dB,-1.69733090234855e+002°)
2.05589059598355e+004	(-4.88996674682579e+001dB,-1.69756064394601e+002°)
2.06062991326941e+004	(-4.89391856975191e+001dB,-1.69778987167664e+002°)
2.06538015580994e+004	(-4.89787060894506e+001dB,-1.69801858656003e+002°)
2.07014134879045e+004	(-4.90182286345695e+001dB,-1.69824678961434e+002°)
2.07491351745431e+004	(-4.90577533234323e+001dB,-1.69847448185627e+002°)
2.07969668710310e+004	(-4.90972801466352e+001dB,-1.69870166430111e+002°)
2.08449088309669e+004	(-4.91368090948135e+001dB,-1.69892833796268e+002°)
2.08929613085344e+004	(-4.91763401586415e+001dB,-1.69915450385337e+002°)
2.09411245585029e+004	(-4.92158733288325e+001dB,-1.69938016298412e+002°)
2.09893988362292e+004	(-4.92554085961389e+001dB,-1.69960531636443e+002°)
2.10377843976587e+004	(-4.92949459513513e+001dB,-1.69982996500232e+002°)
2.10862814993268e+004	(-4.93344853852993e+001dB,-1.70005410990439e+002°)
2.11348903983604e+004	(-4.93740268888505e+001dB,-1.70027775207574e+002°)
2.11836113524789e+004	(-4.94135704529110e+001dB,-1.70050089252005e+002°)
2.12324446199961e+004	(-4.94531160684248e+001dB,-1.70072353223952e+002°)
2.12813904598210e+004	(-4.94926637263741e+001dB,-1.70094567223489e+002°)
2.13304491314596e+004	(-4.95322134177786e+001dB,-1.70116731350541e+002°)
2.13796208950162e+004	(-4.95717651336960e+001dB,-1.70138845704890e+002°)
2.14289060111944e+004	(-4.96113188652212e+001dB,-1.70160910386169e+002°)
2.14783047412992e+004	(-4.96508746034868e+001dB,-1.70182925493861e+002°)
2.15278173472375e+004	(-4.96904323396624e+001dB,-1.70204891127307e+002°)
2.15774440915205e+004	(-4.97299920649548e+001dB,-1.70226807385695e+002°)
2.16271852372640e+004	(-4.97695537706078e+001dB,-1.70248674368068e+002°)
2.16770410481907e+004	(-4.98091174479020e+001dB,-1.70270492173320e+002°)
2.17270117886312e+004	(-4.98486830881546e+001dB,-1.70292260900196e+002°)
2.17770977235253e+004	(-4.98882506827194e+001dB,-1.70313980647294e+002°)
2.18272991184237e+004	(-4.99278202229868e+001dB,-1.70335651513061e+002°)
2.18776162394892e+004	(-4.99673917003831e+001dB,-1.70357273595796e+002°)
2.19280493534982e+004	(-5.00069651063709e+001dB,-1.70378846993651e+002°)
2.19785987278419e+004	(-5.00465404324490e+001dB,-1.70400371804625e+002°)
2.20292646305282e+004	(-5.00861176701518e+001dB,-1.70421848126570e+002°)
2.20800473301826e+004	(-5.01256968110493e+001dB,-1.70443276057187e+002°)
2.21309470960500e+004	(-5.01652778467475e+001dB,-1.70464655694028e+002°)
2.21819641979958e+004	(-5.02048607688876e+001dB,-1.70485987134495e+002°)
2.22330989065076e+004	(-5.02444455691460e+001dB,-1.70507270475839e+002°)
2.22843514926966e+004	(-5.02840322392345e+001dB,-1.70528505815162e+002°)
2.23357222282989e+004	(-5.03236207708998e+001dB,-1.70549693249413e+002°)
2.23872113856769e+004	(-5.03632111559236e+001dB,-1.70570832875394e+002°)
2.24388192378212e+004	(-5.04028033861223e+001dB,-1.70591924789752e+002°)
2.24905460583513e+004	(-5.04423974533470e+001dB,-1.70612969088988e+002°)
2.25423921215178e+004	(-5.04819933494831e+001dB,-1.70633965869447e+002°)
2.25943577022032e+004	(-5.05215910664508e+001dB,-1.70654915227325e+002°)
2.26464430759240e+004	(-5.05611905962040e+001dB,-1.70675817258668e+002°)
2.26986485188317e+004	(-5.06007919307313e+001dB,-1.70696672059368e+002°)
2.27509743077141e+004	(-5.06403950620547e+001dB,-1.70717479725166e+002°)
2.28034207199976e+004	(-5.06799999822304e+001dB,-1.70738240351653e+002°)
2.28559880337477e+004	(-5.07196066833483e+001dB,-1.70758954034265e+002°)
2.29086765276711e+004	(-5.07592151575317e+001dB,-1.70779620868289e+002°)
2.29614864811170e+004	(-5.07988253969375e+001dB,-1.70800240948859e+002°)
2.30144181740784e+004	(-5.08384373937559e+001dB,-1.70820814370955e+002°)
2.30674718871940e+004	(-5.08780511402103e+001dB,-1.70841341229407e+002°)
2.31206479017492e+004	(-5.09176666285571e+001dB,-1.70861821618890e+002°)
2.31739464996781e+004	(-5.09572838510858e+001dB,-1.70882255633930e+002°)
2.32273679635643e+004	(-5.09969028001184e+001dB,-1.70902643368898e+002°)
2.32809125766433e+004	(-5.10365234680098e+001dB,-1.70922984918011e+002°)
2.33345806228033e+004	(-5.10761458471476e+001dB,-1.70943280375336e+002°)
2.33883723865868e+004	(-5.11157699299515e+001dB,-1.70963529834784e+002°)
2.34422881531924e+004	(-5.11553957088737e+001dB,-1.70983733390116e+002°)
2.34963282084763e+004	(-5.11950231763985e+001dB,-1.71003891134939e+002°)
2.35504928389533e+004	(-5.12346523250423e+001dB,-1.71024003162704e+002°)
2.36047823317989e+004	(-5.12742831473534e+001dB,-1.71044069566712e+002°)
2.36591969748507e+004	(-5.13139156359119e+001dB,-1.71064090440110e+002°)
2.37137370566097e+004	(-5.13535497833295e+001dB,-1.71084065875890e+002°)
2.37684028662419e+004	(-5.13931855822496e+001dB,-1.71103995966891e+002°)
2.38231946935800e+004	(-5.14328230253469e+001dB,-1.71123880805800e+002°)
2.38781128291248e+004	(-5.14724621053274e+001dB,-1.71143720485148e+002°)
2.39331575640469e+004	(-5.15121028149284e+001dB,-1.71163515097313e+002°)
2.39883291901879e+004	(-5.15517451469181e+001dB,-1.71183264734521e+002°)
2.40436280000623e+004	(-5.15913890940957e+001dB,-1.71202969488841e+002°)
2.40990542868589e+004	(-5.16310346492913e+001dB,-1.71222629452189e+002°)
2.41546083444424e+004	(-5.16706818053655e+001dB,-1.71242244716329e+002°)
2.42102904673547e+004	(-5.17103305552097e+001dB,-1.71261815372869e+002°)
2.42661009508171e+004	(-5.17499808917455e+001dB,-1.71281341513263e+002°)
2.43220400907311e+004	(-5.17896328079249e+001dB,-1.71300823228811e+002°)
2.43781081836804e+004	(-5.18292862967303e+001dB,-1.71320260610659e+002°)
2.44343055269326e+004	(-5.18689413511741e+001dB,-1.71339653749799e+002°)
2.44906324184403e+004	(-5.19085979642983e+001dB,-1.71359002737067e+002°)
2.45470891568432e+004	(-5.19482561291753e+001dB,-1.71378307663147e+002°)
2.46036760414691e+004	(-5.19879158389070e+001dB,-1.71397568618568e+002°)
2.46603933723362e+004	(-5.20275770866248e+001dB,-1.71416785693704e+002°)
2.47172414501541e+004	(-5.20672398654896e+001dB,-1.71435958978773e+002°)
2.47742205763256e+004	(-5.21069041686920e+001dB,-1.71455088563842e+002°)
2.48313310529485e+004	(-5.21465699894515e+001dB,-1.71474174538821e+002°)
2.48885731828166e+004	(-5.21862373210169e+001dB,-1.71493216993465e+002°)
2.49459472694223e+004	(-5.22259061566660e+001dB,-1.71512216017378e+002°)
2.50034536169570e+004	(-5.22655764897055e+001dB,-1.71531171700005e+002°)
2.50610925303138e+004	(-5.23052483134709e+001dB,-1.71550084130639e+002°)
2.51188643150885e+004	(-5.23449216213264e+001dB,-1.71568953398418e+002°)
2.51767692775812e+004	(-5.23845964066648e+001dB,-1.71587779592325e+002°)
2.52348077247984e+004	(-5.24242726629072e+001dB,-1.71606562801188e+002°)
2.52929799644541e+004	(-5.24639503835033e+001dB,-1.71625303113681e+002°)
2.53512863049717e+004	(-5.25036295619308e+001dB,-1.71644000618323e+002°)
2.54097270554856e+004	(-5.25433101916955e+001dB,-1.71662655403479e+002°)
2.54683025258430e+004	(-5.25829922663313e+001dB,-1.71681267557358e+002°)
2.55270130266050e+004	(-5.26226757794001e+001dB,-1.71699837168016e+002°)
2.55858588690490e+004	(-5.26623607244913e+001dB,-1.71718364323353e+002°)
2.56448403651697e+004	(-5.27020470952222e+001dB,-1.71736849111114e+002°)
2.57039578276811e+004	(-5.27417348852375e+001dB,-1.71755291618892e+002°)
2.57632115700182e+004	(-5.27814240882094e+001dB,-1.71773691934122e+002°)
2.58226019063384e+004	(-5.28211146978374e+001dB,-1.71792050144086e+002°)
2.58821291515233e+004	(-5.28608067078483e+001dB,-1.71810366335912e+002°)
2.59417936211805e+004	(-5.29005001119959e+001dB,-1.71828640596571e+002°)
2.60015956316451e+004	(-5.29401949040611e+001dB,-1.71846873012882e+002°)
2.60615354999813e+004	(-5.29798910778516e+001dB,-1.71865063671509e+002°)
2.61216135439844e+004	(-5.30195886272020e+001dB,-1.71883212658959e+002°)
2.61818300821822e+004	(-5.30592875459734e+001dB,-1.71901320061588e+002°)
2.62421854338367e+004	(-5.30989878280536e+001dB,-1.71919385965594e+002°)
2.63026799189461e+004	(-5.31386894673569e+001dB,-1.71937410457024e+002°)
2.63633138582461e+004	(-5.31783924578237e+001dB,-1.71955393621768e+002°)
2.64240875732117e+004	(-5.32180967934210e+001dB,-1.71973335545561e+002°)
2.64850013860592e+004	(-5.32578024681417e+001dB,-1.71991236313987e+002°)
2.65460556197476e+004	(-5.32975094760048e+001dB,-1.72009096012472e+002°)
2.66072505979803e+004	(-5.33372178110551e+001dB,-1.72026914726290e+002°)
2.66685866452070e+004	(-5.33769274673635e+001dB,-1.72044692540560e+002°)
2.67300640866253e+004	(-5.34166384390264e+001dB,-1.72062429540246e+002°)
2.67916832481825e+004	(-5.34563507201658e+001dB,-1.72080125810158e+002°)
2.68534444565772e+004	(-5.34960643049294e+001dB,-1.72097781434953e+002°)
2.69153480392613e+004	(-5.35357791874900e+001dB,-1.72115396499132e+002°)
2.69773943244413e+004	(-5.35754953620460e+001dB,-1.72132971087044e+002°)
2.70395836410805e+004	(-5.36152128228208e+001dB,-1.72150505282882e+002°)
2.71019163189005e+004	(-5.36549315640631e+001dB,-1.72167999170687e+002°)
2.71643926883828e+004	(-5.36946515800462e+001dB,-1.72185452834344e+002°)
2.72270130807711e+004	(-5.37343728650688e+001dB,-1.72202866357584e+002°)
2.72897778280724e+004	(-5.37740954134539e+001dB,-1.72220239823988e+002°)
2.73526872630591e+004	(-5.38138192195496e+001dB,-1.72237573316977e+002°)
2.74157417192708e+004	(-5.38535442777283e+001dB,-1.72254866919825e+002°)
2.74789415310159e+004	(-5.38932705823870e+001dB,-1.72272120715646e+002°)
2.75422870333736e+004	(-5.39329981279471e+001dB,-1.72289334787405e+002°)
2.76057785621953e+004	(-5.39727269088542e+001dB,-1.72306509217911e+002°)
2.76694164541070e+004	(-5.40124569195781e+001dB,-1.72323644089821e+002°)
2.77332010465102e+004	(-5.40521881546127e+001dB,-1.72340739485638e+002°)
2.77971326775847e+004	(-5.40919206084760e+001dB,-1.72357795487710e+002°)
2.78612116862895e+004	(-5.41316542757097e+001dB,-1.72374812178235e+002°)
2.79254384123652e+004	(-5.41713891508795e+001dB,-1.72391789639255e+002°)
2.79898131963354e+004	(-5.42111252285745e+001dB,-1.72408727952660e+002°)
2.80543363795089e+004	(-5.42508625034076e+001dB,-1.72425627200188e+002°)
2.81190083039811e+004	(-5.42906009700152e+001dB,-1.72442487463420e+002°)
2.81838293126362e+004	(-5.43303406230570e+001dB,-1.72459308823790e+002°)
2.82487997491487e+004	(-5.43700814572162e+001dB,-1.72476091362574e+002°)
2.83139199579854e+004	(-5.44098234671988e+001dB,-1.72492835160897e+002°)
2.83791902844072e+004	(-5.44495666477344e+001dB,-1.72509540299733e+002°)
2.84446110744708e+004	(-5.44893109935753e+001dB,-1.72526206859901e+002°)
2.85101826750307e+004	(-5.45290564994968e+001dB,-1.72542834922070e+002°)
2.85759054337410e+004	(-5.45688031602971e+001dB,-1.72559424566752e+002°)
2.86417796990574e+004	(-5.46085509707969e+001dB,-1.72575975874312e+002°)
2.87078058202384e+004	(-5.46482999258399e+001dB,-1.72592488924960e+002°)
2.87739841473482e+004	(-5.46880500202920e+001dB,-1.72608963798754e+002°)
2.88403150312575e+004	(-5.47278012490417e+001dB,-1.72625400575599e+002°)
2.89067988236462e+004	(-5.47675536069999e+001dB,-1.72641799335251e+002°)
2.89734358770047e+004	(-5.48073070890997e+001dB,-1.72658160157311e+002°)
2.90402265446359e+004	(-5.48470616902964e+001dB,-1.72674483121229e+002°)
2.91071711806575e+004	(-5.48868174055674e+001dB,-1.72690768306305e+002°)
2.91742701400030e+004	(-5.49265742299119e+001dB,-1.72707015791686e+002°)
2.92415237784247e+004	(-5.49663321583512e+001dB,-1.72723225656366e+002°)
2.93089324524945e+004	(-5.50060911859284e+001dB,-1.72739397979191e+002°)
2.93764965196066e+004	(-5.50458513077083e+001dB,-1.72755532838852e+002°)
2.94442163379789e+004	(-5.50856125187772e+001dB,-1.72771630313892e+002°)
2.95120922666551e+004	(-5.51253748142431e+001dB,-1.72787690482701e+002°)
2.95801246655067e+004	(-5.51651381892353e+001dB,-1.72803713423518e+002°)
2.96483138952347e+004	(-5.52049026389046e+001dB,-1.72819699214433e+002°)
2.97166603173715e+004	(-5.52446681584229e+001dB,-1.72835647933382e+002°)
2.97851642942831e+004	(-5.52844347429834e+001dB,-1.72851559658152e+002°)
2.98538261891708e+004	(-5.53242023878004e+001dB,-1.72867434466381e+002°)
2.99226463660730e+004	(-5.53639710881091e+001dB,-1.72883272435555e+002°)
2.99916251898676e+004	(-5.54037408391656e+001dB,-1.72899073643008e+002°)
3.00607630262734e+004	(-5.54435116362471e+001dB,-1.72914838165926e+002°)
3.01300602418523e+004	(-5.54832834746511e+001dB,-1.72930566081345e+002°)
3.01995172040112e+004	(-5.55230563496961e+001dB,-1.72946257466150e+002°)
3.02691342810041e+004	(-5.55628302567211e+001dB,-1.72961912397075e+002°)
3.03389118419337e+004	(-5.56026051910855e+001dB,-1.72977530950708e+002°)
3.04088502567538e+004	(-5.56423811481690e+001dB,-1.72993113203483e+002°)
3.04789498962708e+004	(-5.56821581233718e+001dB,-1.73008659231686e+002°)
3.05492111321461e+004	(-5.57219361121143e+001dB,-1.73024169111455e+002°)
3.06196343368977e+004	(-5.57617151098370e+001dB,-1.73039642918778e+002°)
3.06902198839025e+004	(-5.58014951120004e+001dB,-1.73055080729491e+002°)
3.07609681473980e+004	(-5.58412761140849e+001dB,-1.73070482619286e+002°)
3.08318795024844e+004	(-5.58810581115911e+001dB,-1.73085848663702e+002°)
3.09029543251267e+004	(-5.59208411000391e+001dB,-1.73101178938131e+002°)
3.09741929921566e+004	(-5.59606250749688e+001dB,-1.73116473517815e+002°)
3.10455958812743e+004	(-5.60004100319397e+001dB,-1.73131732477849e+002°)
3.11171633710509e+004	(-5.60401959665311e+001dB,-1.73146955893178e+002°)
3.11888958409301e+004	(-5.60799828743413e+001dB,-1.73162143838601e+002°)
3.12607936712303e+004	(-5.61197707509885e+001dB,-1.73177296388767e+002°)
